titulo,clip,n_frames,texto
que pasó con Roberto,clip_0060,74,y venia volando si a mi me picoteaba toda la cara
que pasó con Roberto,clip_0061,74,y despues se ponia cariñoso como que me retaba dos minutitos
que pasó con Roberto,clip_0062,74,y despues se ponia cariñoso y me hacia mismo y se apoyaba
que pasó con Roberto,clip_0063,100,y cuando llegue de viaje de uruguay lo vi como super cabiz bajo
que pasó con Roberto,clip_0064,125,y el estaba dentro de la jaula cuando yo llegue vi que me empezo como a gritar enojado como siempre
que pasó con Roberto,clip_0065,125,pero lo veia como con menos energia entonces ni bien entre en la puerta con las velijas
que pasó con Roberto,clip_0066,100,lo mire que le pasa a roberto lo dije a mi familia y me dijeron nada tipo por
que pasó con Roberto,clip_0067,99,no esta como un poco como cabiz bajo
que pasó con Roberto,clip_0068,99,mi familia como que no se habian dado cuenta y ellos igual lo recuidaban
que pasó con Roberto,clip_0069,99,cuando yo me tenia que ir de viaje ellos lo super super cuidaban mal
que pasó con Roberto,clip_0070,99,y me mandaban videos y asi hemos habido llamadas y cuando abri la jaula me di cuenta que
que pasó con Roberto,clip_0071,100,le costaba un poco salir y cuando lo agarre confirme que algo le estaba pasando
que pasó con Roberto,clip_0072,100,porque el era super prepereactivo y griton y remimoso
que pasó con Roberto,clip_0073,100,y de repente lo vi asi le dije a mi familia che algo le paso a roberto
que pasó con Roberto,clip_0074,100,y mi familia me decia no quizas esta cansado esto fue al mediodia
que pasó con Roberto,clip_0075,99,pase todo todo todo el dia con el y cada hora que pasaba
que pasó con Roberto,clip_0076,99,se iba quedando con menos energia entonces llega la noche
que pasó con Roberto,clip_0077,99,y me empiezo a asustar mucho porque ya estaba como que estaba dormido
que pasó con Roberto,clip_0078,99,y pues le hablaba o algo por el estilo y apenas abria los ojos
que pasó con Roberto,clip_0079,100,ya hasta altura yo ya estaba llorando imaginense o sea voledo yo a literal era una madre
que pasó con Roberto,clip_0080,100,primeriza viendo que su hijo estaba enfermo voledo
que pasó con Roberto,clip_0081,100,a buscar por internet veterinarias que atiendan y que asistan animales exoticos
que pasó con Roberto,clip_0082,100,y que animales exoticos porque encima que era domingo
que pasó con Roberto,clip_0083,99,eran como las 8 de la noche veterinarias 24 horas tenia que hacer y las que yo tenia cerca
que pasó con Roberto,clip_0084,99,eran veterinarias de perros y de gatos no de animales exoticos o sea me empezaba a desesperar
que pasó con Roberto,clip_0085,99,porque no he encontrado una veterinaria 24 horas que atiendan animales exoticos
que pasó con Roberto,clip_0086,99,hasta que encontre una quedaba tambien como una hora de mi casa me llevaron mis papas
que pasó con Roberto,clip_0087,99,yo estaba super nerviosa y estaba super super super asustada y preocupada
que pasó con Roberto,clip_0088,100,yo o sea era como un instinto volo no se como explicarlo llegamos a la veterinaria empiezas a tocar
que pasó con Roberto,clip_0089,100,y me dijo que si que tenia sintomas de que estaba enfermo pero que no sabia
que pasó con Roberto,clip_0090,100,que es lo que le estaba pasando quizas tenia era como una gripe o algo por el estilo
que pasó con Roberto,clip_0091,100,me habia dicho y me dio para que le compre un remedio
que pasó con Roberto,clip_0092,99,le compre el remedio era una gotita asi chiquita y me dijo que le tenia que dar
que pasó con Roberto,clip_0093,99,una gotita o tres gotitas a la noche y que si no mejoraba
que pasó con Roberto,clip_0094,99,que se lo lleve de vuelta en un par de dias y me acuerdo que la veterinaria tipo lo tocaba
que pasó con Roberto,clip_0095,99,y el no se dejaba tocar por gente que no conocia voludo o sea agarrarlo ni yo lo podia agarrar
que pasó con Roberto,clip_0096,100,o sea yo le ponia la mano y lo tocaba y lo acariciaba y que se yo
que pasó con Roberto,clip_0097,100,pero ponerle agarrarlo asi yo no lo podia agarrar tipo te pica
que pasó con Roberto,clip_0098,100,y la veterinaria lo agarraba voludo o sea no tenia fuerzas para defenderse entendes
que pasó con Roberto,clip_0099,100,le doy la gotita entonces llego la hora de dormir y venimos para mi pieza el dormia
que pasó con Roberto,clip_0100,99,siempre en mi pieza y seguia en la cajita y yo tenia le puse mantitas
que pasó con Roberto,clip_0101,99,y eso para que este calentito y le puse al lado de la estufa
que pasó con Roberto,clip_0102,149,mas cada vez con menos de energia puta madre voludo
que pasó con Roberto,clip_0103,99,y yo me acuerdo que me levantaba cada una hora literal o sea a la 1
que pasó con Roberto,clip_0104,100,a la mañana a las 2 de la mañana a las 3 de la mañana para ver que le este bien
que pasó con Roberto,clip_0105,100,o sea no me podia dormir voludo era literalmente una mama con su hijo viste
que pasó con Roberto,clip_0106,100,cuando las mamas tipo se enferman los nenes y no se pueden dormir que estan todo el tiempo
que pasó con Roberto,clip_0107,100,dormen con ellos y se han vuelto y los tocan para ver si tambien era literalmente eso
que pasó con Roberto,clip_0108,99,hasta que me dormi y me acuerdo que el queria salir de la caja
que pasó con Roberto,clip_0109,99,porque queria dormir conmigo porque el a veces dormia conmigo o sea dormiamos
que pasó con Roberto,clip_0110,99,las fiestas juntos yo se que parece medio raro porque es un pinche loro como dormis
que pasó con Roberto,clip_0111,99,la fiesta con un oro pero cuando dormiamos la fiesta por lo general no a la noche
que pasó con Roberto,clip_0112,100,porque si no me cagaba toda la cama pero cuando llegaba la hora de la fiesta
que pasó con Roberto,clip_0113,100,yo me acostaba aca volvi en la cama y ella empezaba a gritar acostaba en la jaula
que pasó con Roberto,clip_0114,100,y venia volando y ponia en el yo estaba asi como de costado y el se me paraba aca
que pasó con Roberto,clip_0115,100,ellos duermen parados volo y escondia la patita
que pasó con Roberto,clip_0116,99,y se dormia tipo se dormia arriba mio entendes el chavon no queria dormir en la jaula el chavon queria dormir
que pasó con Roberto,clip_0117,99,todo el tiempo encima mio eramos culo y calzon volo de literal y el queria salir todo el tiempo
que pasó con Roberto,clip_0118,99,de la caja esa noche y bueno me dormi ya como a las 7 de la mañana
que pasó con Roberto,clip_0119,99,me despierto tipo 11 porque vino mi mama me desperto mi mama en realidad
que pasó con Roberto,clip_0120,100,porque entro a mi pieza y estaba como moviendo la caja y moviendola y yo le
que pasó con Roberto,clip_0121,100,toda dormia le digo le digo a toda enojada no sacue la caja
que pasó con Roberto,clip_0122,100,porque esta durmiendo deje tranquilo y me dijo no creo que este durmiendo hija
que pasó con Roberto,clip_0123,100,me dijo y ahi ya cuando me dijo eso
que pasó con Roberto,clip_0124,150,pedi un salto de la cama y lo vi y me di cuenta que no estaba durmiendo
que pasó con Roberto,clip_0125,99,y ahi me puse mal y llore mucho
que pasó con Roberto,clip_0126,99,guacho ya paso mas de un año y me sigo poniendo mal que locura
que pasó con Roberto,clip_0127,99,yo se que mucha gente tipo va a ver este video de decir hoy que exagerada
que pasó con Roberto,clip_0128,100,por un loro por una mascota hay gente que le vale verga a los animales boludo
que pasó con Roberto,clip_0129,100,que tipo las mascotas y asi como que si se mueran las mascotas como
que pasó con Roberto,clip_0130,100,es un perro es un gato vino mi familia y lloramos todos llore yo
que pasó con Roberto,clip_0131,100,lloraron mis papas mi hermana pero yo creo que ellos estaban llorando mas por mi
que pasó con Roberto,clip_0132,99,que por el en si porque sabian que yo lo amaba muchisimo boludo pero mal
que pasó con Roberto,clip_0133,99,cuando paso esto me fui de mi casa como por una semana me fui a dormir a lo de una amiga
que pasó con Roberto,clip_0134,99,que no queria volver a mi casa a mi pieza porque yo sabia que me iba a poner mal
que pasó con Roberto,clip_0135,99,y de hecho paso cuando volvi a mi casa me puse mal me puse a llorar
que pasó con Roberto,clip_0136,99,me puse mal durante mucho tiempo de hecho yo grabe un video
que pasó con Roberto,clip_0137,100,llamando a suscriptores tipo haciendole bromas telefonicas y el se veia atras y yo interactuaba con el
que pasó con Roberto,clip_0138,100,este y lo iba a subir esa semana y nunca lo di no podia verlo
que pasó con Roberto,clip_0139,100,yo no queria ver videos de el no queria ver fotos no queria ver absolutamente nada
que pasó con Roberto,clip_0140,100,porque me hacia verga hasta que nada fue pasando el tiempo
que pasó con Roberto,clip_0141,99,y fui estando mejor claramente y ahora estoy super bien pero si la pase super super super mal
que pasó con Roberto,clip_0142,99,no estuve mucho tiempo con el no es como si hubiera estado 10 años con el o algo por el estilo
que pasó con Roberto,clip_0143,99,estuve unos meses pero para que ustedes se den una dimension de lo que les quiero decir
que pasó con Roberto,clip_0144,99,el era una raza loro verde amazonas y la raza de el vivian
que pasó con Roberto,clip_0145,100,aproximadamente entre creo que 70 y 80 años
que pasó con Roberto,clip_0146,100,y el era cachorrito como les dije tenia unos meses no llegaba ni al año entonces yo pensaba
que pasó con Roberto,clip_0147,100,wow voludo yo me voy a morir y el loro va a seguir viviendo entiendes tipo
que pasó con Roberto,clip_0148,100,el loro va a quedar para mis hijos yo pensaba y yo tenia en mi cabeza que iba a ser mi compañero de vida
que pasó con Roberto,clip_0149,99,entiendes que yo me iba a ir para cualquier lado y el iba a estar ahi conmigo
que pasó con Roberto,clip_0150,99,porque no es como un perrito que viste los perritos quizas se mueren entre 10 y a los 16 años
que pasó con Roberto,clip_0151,99,por lo general hay algunos que viven un poco mas pero pinche
que pasó con Roberto,clip_0152,99,80 años era un monton para mi era un monton yo realmente pense que iba a ser mi compañero de vida
que pasó con Roberto,clip_0153,100,la verdad es que nunca supe que fue lo que le paso no volvi a ir
que pasó con Roberto,clip_0154,100,a la veterinaria yo sospecho que el ya estaba enfermo
que pasó con Roberto,clip_0155,100,de hecho cuando fuimos o cuando fui a la veterinaria la chica me pregunto si tenia las vacunas correspondientes
que pasó con Roberto,clip_0156,100,y yo le dije que calculaba que si porque lo habia comprado en un lugar legal
que pasó con Roberto,clip_0157,99,y que tenia los permisos y todo y me dijo que a veces las aves tienen
que pasó con Roberto,clip_0158,99,enfermedades que se puede contagiar a los seres humanos
que pasó con Roberto,clip_0159,99,y puede ser mas perjudicial para los niños y para la gente adulta y en mi casa viven niños
que pasó con Roberto,clip_0160,99,y gente adulta entonces que era peligroso y que habia que saber que al momento de comprar
que pasó con Roberto,clip_0161,99,un ave tener en cuenta como este tipo de cosas yo no se si a loro me lo vendieron enfermo
que pasó con Roberto,clip_0162,100,yo sinceramente sospecho que eso fue lo que paso porque no habia otra
que pasó con Roberto,clip_0163,100,no encuentro como otra alternativa boludo porque conozco a alguien
que pasó con Roberto,clip_0164,100,que tiene un loro ponele de la misma raza que roberto era un loro
que pasó con Roberto,clip_0165,100,verde de amazonas y esta persona lo tiene hace como 40 años y el loro
que pasó con Roberto,clip_0166,99,esta remalcuado o sea esta tipo como no tiene plumas
que pasó con Roberto,clip_0167,99,no se si tiene zarna o que le dan de comer cualquier cosa tipo come
que pasó con Roberto,clip_0168,99,no se le dan fideos y come fideos le dan carne le dan pollo y el loro lo come
que pasó con Roberto,clip_0169,99,y esta vivo hace 40 años y me queda pensando digo guacho
que pasó con Roberto,clip_0170,100,mira como dice loro que esta hecho verga esta viviendose 40 años y yo a roberto
que pasó con Roberto,clip_0171,100,que lo cuide como un fucking rey y le paso eso por eso pienso que ahora
que pasó con Roberto,clip_0172,100,estaba enfermo me lo dieron enfermo porque no puede ser sino porque yo lo cuidaba super bien
que pasó con Roberto,clip_0173,100,cuando yo compre a roberto algunas personas me decian como mica es muy lindo
que pasó con Roberto,clip_0174,99,roberto y se nota que lo cuidas bien y etc pero para que sepas
que pasó con Roberto,clip_0175,99,las aves no son para estar en una jaula y mi papa como que medio tambien
que pasó con Roberto,clip_0176,99,me decia lo mismo pero yo estaba super emocionada con el y que yo queria un loro
que pasó con Roberto,clip_0177,99,y queria un loro y a veces el egoismo humano asi que no puedas ver mas alla
que pasó con Roberto,clip_0178,100,de tu propio culo y creo que a mi me paso un poco eso en el momento en el que decidi comprar
que pasó con Roberto,clip_0179,100,un animal exotico porque mi papa me decia las aves no son para estar en jaulas
que pasó con Roberto,clip_0180,100,tienen que estar en su habitat natural y en este caso roberto tenia que estar tipo en el amazonas
que pasó con Roberto,clip_0181,100,y yo decia no pero conmigo esta bien porque yo le doy la comida mas cara
que pasó con Roberto,clip_0182,99,y le doy la comida balanceada y le doy las velocinas y le compro los juguetes mas lindos
que pasó con Roberto,clip_0183,99,y que esto y que la jaula sea enorme y que le doy un monton de cariño
que pasó con Roberto,clip_0184,99,y amor y aca tambien esta feliz y me dijo si aca quizas esta feliz
que pasó con Roberto,clip_0185,99,pero no es donde tiene que estar me decia mi papa y me costo un poco como procesar
que pasó con Roberto,clip_0186,99,esa informacion y entender despues empece como a caer en estas cosas empece a averiguar
que pasó con Roberto,clip_0187,100,habia cosas que yo no sabia como por ejemplo cuando secuestran porque literalmente
que pasó con Roberto,clip_0188,100,estan como secuestrando a los loros en el amazonas cuando lo trasladan
que pasó con Roberto,clip_0189,100,para el pais al que quieren venderlo 8 de cada 10 aves
que pasó con Roberto,clip_0190,100,se mueren es un monton y de 10 aves solamente
que pasó con Roberto,clip_0191,99,2 sobrevivan y que encima esas dos aves las van a hacer
que pasó con Roberto,clip_0192,99,y eso tipo los van a explotar para que tengan pinches huevitos boludo loritos chiquitos
que pasó con Roberto,clip_0193,99,es como es terrible o sea yo sabia que yo no la queria comprar
que pasó con Roberto,clip_0194,99,en el mercado negro porque vieron que en el mercado negro sale muchisimo mas barato pero bueno
que pasó con Roberto,clip_0195,100,ahi si ya tenes riesgo de que el loro tenga coronavirus boludo entender
que pasó con Roberto,clip_0196,100,y de hecho me salio super super super caro roberto
que pasó con Roberto,clip_0197,100,me salio en su momento como 14000 pesos que hoy en dia
que pasó con Roberto,clip_0198,100,seguramente es el doble porque bueno ya paso mucho tiempo y bueno la economia en argentina
que pasó con Roberto,clip_0199,99,funciona como la chota en su momento salia 14000 pesos y si vos ibas al mercado negro
que pasó con Roberto,clip_0200,99,que salia 2500 pesos o sea es muchisimo
que pasó con Roberto,clip_0201,99,la diferencia de plata pero si en el mercado negro los tienen condiciones
que pasó con Roberto,clip_0202,99,muchisimas peores claramente no tiene la seguridad de que el loro
que pasó con Roberto,clip_0203,100,tenga una enfermedad o algo por el estilo bueno igual no significa nada boludo mira yo lo compre en un lugar
que pasó con Roberto,clip_0204,100,me salio recado tenia los permisos todo la concha es hermana y para mi me lo vendieron
que pasó con Roberto,clip_0205,100,enfermos quizas no quizas le paso algo y nadie se dio cuenta
que pasó con Roberto,clip_0206,100,que lo que me hizo que a mi me paso que a mi me paso y a mi me paso algo capaz se comio algo
que pasó con Roberto,clip_0207,99,no se un peso de plastico no se lo que paso boludo
que pasó con Roberto,clip_0208,99,la realidad es que no se lo que le paso esto me lo puso a pensar incluso hasta despues
que pasó con Roberto,clip_0209,99,de que haya fallecido roberto que yo lo mostraba y claro es
que pasó con Roberto,clip_0210,99,retierno los loritos son retiernos a mi me encanta son de mis animales favoritos
que pasó con Roberto,clip_0211,99,me puse a pensar como claro yo lo muestran en mi canal de youtube todo lindo todo tierno
que pasó con Roberto,clip_0212,100,que esto que lo otro y los chicos que me miran seguramente van a querer tener un loro como yo
que pasó con Roberto,clip_0213,100,que es tan amoroso y quiero un loro y hay algunas familias que quizas no pueden pagar
que pasó con Roberto,clip_0214,100,14 mil pesos un loro entiendes entonces van a ir al mercado negro y van a comprar un loro
que pasó con Roberto,clip_0215,100,de 2500 pesos que no sabes que carajo tiene que los tienen en condiciones horribles que los tratan como
que pasó con Roberto,clip_0216,99,lorto y la gente tambien cuando compra un animal exotico
que pasó con Roberto,clip_0217,99,pero en realidad es un animal en general dice ahi si quiero un perrito ahi si quiero esto
que pasó con Roberto,clip_0218,99,ahi si quiero un loro ahi si quiero una iguana y quiero una serpiente si pero tenes que
que pasó con Roberto,clip_0219,99,poder mantener a un animal yo no me di cuenta porque no habia averiguado
que pasó con Roberto,clip_0220,100,tampoco pero cuando tuve roberto tipo yo lo compre y ese mismo dia compre todo
