split,spk,titulo,clip,n_frames,texto,npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0024,184,lo peor de mi trabajo es cuando la gente no viene higienizada la parte administrativa o contable y demas nos pone medio nerviosos,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0024.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0025,231,es atender cuatro o cinco pacientes por hora a veces me extiendo en la consulta me voy retrasando y los pacientes que estan afuera se ponen impacientes,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0025.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0026,139,son muchas horas quizas que uno esta ahi metiendole del cuerpo y,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0026.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0027,142,y su energia y eso termina como que al final del dia termina siendo como muy agotador y uno quizas no se da cuenta,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0027.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0028,83,termino por ahi muy cansada de estar parada,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0028.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0029,174,sabiendo el pronostico saber que por ahi no voy a lograr mucho y tengo que manejar esa situacion,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0029.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0030,115,para poder estimularlo igual a seguir al paciente,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0030.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0031,123,el sedentarismo es el peor enemigo el exceso no trae tantas consecuencias,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0031.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0032,276,me da mucho mas laburo el sedentarismo porque con el sedentarismo la persona pierde la capacidad de moverse y a partir de ahi se generan muchos sintomas,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0032.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0033,186,ampliamente me quedo con una persona paciente que este excedida en ejercicio fisico a que este excedida en sedentarismo,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0033.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0035,98,el paciente que no hace nada va a venir con,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0035.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0037,91,quizas algunos tienen la creencia de que el kinesiologo es un masajista,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0037.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0038,179,si me piden masajes para resolver todo piden masajes pero yo les tengo que explicar que el masaje es lo menos efectivo en la terapia,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0038.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0039,158,si muchas veces los pacientes esperan soluciones magicas los pacientes creen que los masajes son la solucion a la vida,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0039.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0040,128,el masaje es mas una cuestion de descontracultar es mas una cuestion de captura muscular que terapeutica,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0040.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0041,178,el masaje no cura todo y a quienes lo entienden y a quienes no,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0041.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0042,97,es este baston que es un palo de madera,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0042.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0045,120,que es lo que mas te preocupa son dolores de columna lumbar o lumbosacra dolor de cintura,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0045.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0046,83,fundamentalmente hernias de discos lumbares y cervicales,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0046.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0047,125,lesion de la medula espinal son las lesiones musculares de garros distensiones,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0047.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0048,143,tengo mas pacientes por lesiones de hernias de discos lesiones articulares puntuales de la rodilla que es lo que mas suele haber,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0048.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0051,112,en un esguince de tobillo suelen ser los que no suelen requerir tantas sesiones,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0051.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0052,160,simplemente tal vez con una sesion cada 15 dias y tener un buen feedback con el paciente se puede lograr un excelente tratamiento,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0052.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0053,141,no siempre es necesario hacer 10 sesiones o 20 sesiones de kinesiologia,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0053.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0054,86,hay lesiones que evolucionan rapidamente,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0054.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0055,84,vos podes venir al kinesiologo y curarte en 2 o 3 sesiones,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0055.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0056,133,cuando encontras un poquito ese punto de guiar y dar pautas de psicoeducacion,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0056.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0057,279,ves respuestas mas rapido me ha pasado algun paciente que por ahi estaba con una cervicalgia aguda y tal vez hizo 2 sesiones y lo resolvio,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0057.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0059,196,la lesion mas dificil de curar por un lado es la lesion traumatica como la lesion de la medula espinal,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0059.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0060,95,y por otro lado las lesiones neurodegenerativas,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0060.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0061,139,las lesiones mas dificiles son las lesiones neurologicas un sistema que es muy dificil de recuperacion,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0061.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0063,128,la lesion mas dificil de curar es la que tiene que ver con fracturas de huesos en varias partes,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0063.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0064,266,por ejemplo la de tibio y perone hoy puede ser el hombro las tendinopatias que son esas lesiones que son de sobre uso principalmente porque son lesiones que arrancan con dolores muy pequeños,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0064.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0065,215,la lesion del ligamento cruzado anterior es una lesion complicada que ya sabemos que lleva tiempo prolongado entre 8 y 10 meses,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0065.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0070,131,y por un momento se nos llena el alma de dolor,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0070.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0071,155,uno sabe que ciertos tratamientos no van a llegar al fin ideal,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0071.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0072,249,si tiene a lo mejor un temperamento un poco mas fuerte un caracter diferente o mal humor a veces nos cuesta atender a esa persona,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0072.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0073,102,quizas uno no esta de mejor humor o no esta con las mejores energias,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0073.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0074,94,tiene que tratar de esconder eso para justamente brindarle lo mejor al paciente,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0074.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0075,316,la disociacion que tenemos cuando pasamos la puerta para ingresar a una institucion en donde vemos cosas que muchas veces son tragicas,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0075.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0076,83,yo oculto que me lesiono y no me trato,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0076.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0077,103,ir a hacerme la resonancia tarde y el menisco ya estaba roto,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0077.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0078,152,y yo creia que era un esguin cerradiza pero vamos a volver,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0078.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0080,518,deja de pensar aca me meten un terreno medio jodido y nos visita ella florencia,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0080.npz
train,f22,PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0084,83,que no abandona el futbol ellos antes de que el futbol lo abandone ellos no,data/processed/lip_rois/PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic/clip_0084.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0001,161,uno es arriba del auto como es abajo del auto el que es agresivo abajo es agresivo arriba y asi,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0001.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0002,144,nos manejan mal siempre estan apurados relativamente mal manejamos relativamente bien,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0002.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0003,99,manejamos muy mal la mayoria maneja mal manejan muy mal,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0003.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0004,120,manejamos generalmente bien manejamos muy mal y yo creo que se maneja regular,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0004.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0006,158,lo mejor de mi trabajo es la gente el trato con la gente que puedo disponer de mis tiempos de mi familia,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0006.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0007,113,que hago lo que me gusta no se amo todo de mi trabajo la independencia,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0007.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0008,156,lo mejor de mi trabajo es la libertad lo mejor de la libertad como para poder parar cuando queres,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0008.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0009,138,o hacer un tramite o ir a medicos que a veces se te dificultaba en otros laburos que tuve anteriormente,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0009.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0011,144,se comenta pero yo no conozco no me junto con taxistas asi,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0011.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0012,191,no conozco a ningun taxista que tenga el reloj tocado por ahora ninguno que pueda decir que hace eso,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0012.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0013,131,no conozco a ningun taxista que toque el reloj yo particularmente no conozco,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0013.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0016,129,me lo regalo una pasajera me lo bendijo me bendijo a mi me dio bendicion,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0016.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0018,107,cada dos dias dos veces por semana tres veces a la semana cada diez dias,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0018.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0019,97,cada dos dias dos veces por semana dos veces por semana lavo el auto,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0019.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0020,102,y mas o menos dos veces por semana lavo mi auto una vez por semana,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0020.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0022,207,que es lo que mas me molesta de los colectiveros te cruzan el colectivo cuando el semaforo saben que va a cambiar y te cortan toda una avenida,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0022.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0023,127,de los colectiveros me molesta que son ellos primero la prepotencia me molesta de los colectiveros,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0023.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0024,173,que no se de cuenta del tamaño que llevan la gente que llevan el horario que tienen,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0024.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0025,131,lo que mas me molesta del colectivero cuando se te cruzan se te tiran el colectivo encima,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0025.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0026,137,es que cuando paran a levantar pasajeros dejan la punta del colectivo para afuera y no puede pasar,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0026.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0027,159,no puede pasar nadie me llevo bien con los colectiveros no tengo problema tengo codigos,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0027.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0028,108,me molestan de los colectiveros cuando a veces te encierran,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0028.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0030,89,no permito arriba del auto que coman que discutan de politica,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0030.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0031,121,lo que no permito es que suba gente con alcohol en este momento no permito que suba gente con alcohol,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0031.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0032,120,no permito al colectivo que fume que tomen no permito que me falten el respeto,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0032.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0033,118,que coman ni que me hablen mal no quiero que coman y ahora que fumen,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0033.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0034,285,que tomen alcohol no permito que fuman ni que coman el objeto que me identifica como taxista es mi toallon que hace que mi dia sea mas fresco,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0034.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0035,184,porque no siento la transpiracion la tierra el smoke que hay en la calle la cambio todos los dias y me siento mucho mas comoda,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0035.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0037,192,callado depende del pasajero habladora muy trato de ser loco con el que me habla,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0037.npz
train,f23,PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS,clip_0038,93,si hablan muy habladora callada hablo lo justo y necesario,data/processed/lip_rois/PROFESIONES ARGENTINAS 🚖 Los SECRETOS de los TAXIS/clip_0038.npz
