dataset_group,source_id,clip_id,clip_name,model_role,model_name,device,compute_type,audio_path,audio_gcs_path,transcript_path,transcript_gcs_path,text,language,duration,status,notes
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0205",clip_0205,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0205.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0205.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0205.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0205.txt,"Argentina que va a ser campeón, sí señor. No puedo creer que esa mujer tenga 100 años.",es,3.791,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0206",clip_0206,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0206.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0206.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0206.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0206.txt,"Un aplauso a Mirta por sobrevivir. O sea, ya eso.",es,4.949,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0207",clip_0207,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0207.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0207.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0207.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0207.txt,sobrevivir desde esa época hasta ahora.,es,3.071,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0208",clip_0208,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0208.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0208.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0208.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0208.txt,"No, es un logro, la verdad.",es,2.43,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0209",clip_0209,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0209.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0209.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0209.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0209.txt,Incha de Argentina y Argelia se agarraron a piñas en pleno Times Square.,es,5.895,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0211",clip_0211,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0211.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0211.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0211.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0211.txt,"Tim Payne era un jugador que era el que menos ideas tenía y un influencer de acá dijo, vamos...",es,4.35,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0212",clip_0212,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0212.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0212.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0212.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0212.txt,Y de repente es famoso y de repente tuvo 3 millones y pico.,es,3.829,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0215",clip_0215,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0215.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0215.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0215.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0215.txt,"Ahora entendemos por qué nadie lo seguía, porque no interesa, pobrecito.",es,3.829,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0216",clip_0216,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0216.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0216.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0216.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0216.txt,Tiene dos piernas izquierdas. Creo que voy yo y le meto un gol.,es,6.67,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0217",clip_0217,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0217.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0217.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0217.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0217.txt,Esto es la fama.,es,1.68,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0219",clip_0219,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0219.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0219.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0219.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0219.txt,argentino 23 años falleció en un accidente que directamente es una tragedia o sea por,es,5.029,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0220",clip_0220,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0220.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0220.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0220.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0220.txt,"circunstancias, por todo, porque bueno, porque era muy joven y etc.",es,3.511,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0221",clip_0221,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0221.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0221.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0221.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0221.txt,cosas. Tampoco lo quiero hacer tan solemne porque siento que tampoco a él le hubiese gustado que hagamos algo tan,es,4.23,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0222",clip_0222,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0222.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0222.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0222.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0222.txt,"solemne, pero también hay que respetar a la familia, etcétera o sea, como bueno",es,2.669,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0223",clip_0223,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0223.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0223.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0223.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0223.txt,"Y también impacta mucho al mundo de YouTube. Yo no era cercano a él, pero...",es,2.591,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0224",clip_0224,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0224.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0224.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0224.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0224.txt,"Bueno, sí conozco gente que era cercana, ¿viste? Entonces, es una noticia como que nos pega a todos, tipo, de alguna manera.",es,5.23,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0225",clip_0225,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0225.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0225.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0225.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0225.txt,manera u otra pero bueno ahí hay una teoría conspirativa y la vamos a ver yo,es,3.509,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0226",clip_0226,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0226.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0226.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0226.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0226.txt,"No creo en las tiradas cooperativas, pero las vamos a ver. Con respeto, con respeto.",es,2.99,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0228",clip_0228,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0228.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0228.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0228.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0228.txt,"recordándolo, ¿cómo él hubiese querido ser recordado con lo que él hacía, las cosas que...",es,3.351,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0229",clip_0229,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0229.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0229.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0229.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0229.txt,"que producían, creaba como contenido como muy elaborado, en una época donde era muy caro hacerlo, ella le apostaba todo a...",es,5.55,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0230",clip_0230,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0230.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0230.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0230.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0230.txt,"a la creación de contenido, o sea, una pasión realmente por lo que hacía y que",es,2.99,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0231",clip_0231,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0231.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0231.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0231.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0231.txt,"sea tan joven y tenga tanto por delante, pero es también el director que estaba con él.",es,3.55,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0232",clip_0232,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0232.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0232.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0232.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0232.txt,"porque también falleció un director. Fallecieron todos. Bueno, también acá empieza lo raro, ¿viste? Un helicóptero...",es,5.549,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0237",clip_0237,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0237.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0237.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0237.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0237.txt,"La posibilidad que me dio era Gemini Me dijo, debido a las búsquedas",es,3.47,completed_asr,
argentina/existing,f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y,"f12::GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y::clip_0238",clip_0238,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/reconstructed_audio/clip_0238.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0238.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0238.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f12__GASPI_DAMIAN_KUC_LA_REINI_BOTTERO_EL_MUNDIAL_Y/clip_0238.txt,"La posibilidad es de un 0,0000000000000000001%",es,7.431,completed_asr,
