titulo,clip,n_frames,luma_media,frac_oscuros,movimiento_global,actividad_boca,textura_boca,estado,razones,texto
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0047,178,101.66,0.0,3.431,10.698,72.62,keep,,soy cinturon marron de jiu jitsu tengo capacitacion en manejo defensivo y en armas de fuego
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0048,139,80.9,0.0,5.621,15.942,57.44,keep,,yo por ejemplo estoy preparado en artes marciales justodias de personalidades tengo cursos
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0049,275,95.09,0.0,3.068,11.153,38.88,keep,,es un abanico muy grande de derechos humanos tienes primeros auxilios y todos los años estamos replanteando de vuelta la capacitacion en todos esos aspectos
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0050,169,84.32,0.0,3.749,16.026,45.85,keep,,en todo momento desde que sale del hotel una persona dentro del hotel hasta que este en su habitacion
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0051,82,56.51,0.0,3.468,14.741,57.25,keep,,cuando bajan de algun vehiculo cuando suben
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0052,123,58.16,0.0,2.947,9.791,79.26,keep,,cuando ingresan a algun camarin mas que nada por el tema de los fanaticos
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0053,180,86.19,0.0,2.986,10.285,60.7,keep,,si es una artista en el show si es un deportista en todo lo que es publico
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0054,94,97.99,0.0,2.742,9.1,31.84,keep,,cuando vos estas haciendo el ingreso si es una celebridad obviamente que van a venir los fans
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0055,80,102.69,0.0,2.783,9.767,36.12,keep,,y van a querer tocarlo van a querer sacarse una selfie foto etc
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0056,122,93.28,0.0,2.571,10.559,34.48,keep,,cuando la persona que tengo que cuidar tiene que subir al escenario que no la molesten que pueda estar tranquila
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0057,100,104.6,0.0,3.355,9.775,25.39,keep,,tenes que estar atento a la entrada y a la salida todo lo que sucede alrededor
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0058,180,104.66,0.0,3.022,11.523,51.14,keep,,para que no le pase nada a la persona custodiada cuando sale del departamento o del lugar en donde se encuentre que es la zona segura
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0059,137,107.57,0.0,4.44,23.136,57.76,keep,,cuando descendemos de un vehiculo o ingresamos a determinada locacion cuando vamos a un lugar que no te avisan
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0060,81,97.64,0.0,3.126,9.008,26.37,keep,,puede pasar mira voy a un shopping a comprar y no te avisaron
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0061,151,92.88,0.0,3.498,11.341,33.4,keep,,y ese es el momento mas atento porque no sabemos a donde vamos en todo momento siempre tenes que estar atento
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0062,80,86.19,0.0,3.664,10.023,44.61,keep,,porque no sabes de donde puede llegar a venir el sartenazo
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0064,147,95.54,0.0,2.931,12.418,31.06,keep,,lo peor de mi trabajo las malas fanaticas fanaticos de los artistas que te rajunean
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0065,207,78.86,0.0,4.126,15.88,48.2,keep,,los fanaticos te agarran del pelo te rompen la ropa estar dos o tres dias sin dormir o estar las 24 horas para esa persona
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0066,85,97.18,0.0,3.307,12.171,47.72,keep,,cuando las jornadas se extienden mucho mas de lo que estaba previsto
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0067,174,95.93,0.0,4.058,13.261,54.52,keep,,la gran cantidad de horas que tenemos tenemos que estar en ciertos lugares por ejemplo parados al sol varias horas
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0068,181,60.32,0.0,3.426,15.328,88.19,keep,,estas mucho tiempo parado y puede pasar que el cuerpo te pase factura en desgaste fisico mental
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0069,160,109.3,0.0,4.524,14.886,88.48,keep,,estar al 100 en todo momento no podes pasar por alto ninguna circunstancia
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0070,108,99.28,0.0,3.12,9.731,32.02,keep,,vos tenes un protocolo para ir a un restaurante o algo por el estilo que le hiciste un previo
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0071,91,99.43,0.0,3.364,12.734,43.56,keep,,y se van a otro restaurante eso acarrea mucho estres obviamente
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0072,130,104.89,0.0,2.947,9.144,27.78,keep,,no poder compartir con la familia cuando ellos estan en momentos especiales
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0073,121,100.16,0.0,4.812,28.63,54.36,keep,,en la noche la verdad que si hay levante depende de uno hay levante
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0074,102,70.06,0.0,2.618,11.016,42.19,keep,,hay levante pero siempre para conseguir algo
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0075,84,96.4,0.0,2.89,13.004,34.39,keep,,si hay levante pero porque quieren conseguir algo a cambio
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0076,98,98.5,0.0,3.432,10.543,33.74,keep,,por ejemplo llegar mas cerca de la persona que estamos cuidando custodiando
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0077,110,99.28,0.0,3.929,14.708,46.34,keep,,mira levante si puede llegar a ver si hay levante el que quiere puede
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0078,112,100.66,0.0,4.096,13.882,58.89,keep,,puede por ahi la fantasia pero no la verdad no
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0079,102,91.32,0.0,4.62,18.095,63.3,keep,,yo creo que si yo con esta cara no podria pero creo que si debe haber
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0080,82,100.22,0.0,4.158,13.798,19.17,keep,,bueno lo que ocultan los guardaespaldas son los errores
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0081,124,101.26,0.0,2.748,7.26,24.49,keep,,para que el cliente o la persona que estas cuidando no se de cuenta que fallaste
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0082,135,90.59,0.0,3.028,10.666,34.17,keep,,el pago del servicio a veces les pagan poco dinero y dicen que ganaron mucho
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0083,183,82.53,0.0,3.124,13.684,41.15,keep,,o le pagaron mucho dinero y dicen que ganaron poco parecemos serios pero es nuestro trabajo
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0084,157,86.87,0.0,2.921,10.984,30.97,keep,,son situaciones graciosas que bueno no me puedo reir adelante de la persona que estoy cuidando del artista
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0085,189,90.61,0.0,3.589,15.988,51.22,keep,,entonces me lo guardo para mi casa siempre tenemos un a bajo la manga un plan b un plan c o lo que sea
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0086,112,108.93,0.0,3.42,11.946,70.4,keep,,los guardaespaldas ocultamos quizas en una jornada por demas extendida
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0087,104,113.02,0.0,3.017,9.904,69.2,keep,,no tener los medios para poder conseguir algo
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0088,87,110.98,0.0,4.082,9.86,69.09,keep,,comer bien o descansar o que nos afecte las situaciones climaticas
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0089,326,102.53,0.0,2.771,13.466,57.85,keep,,confidencialidad permanente del hombre que custodiamos la cantidad de secretos que personas muy importantes no dejan ver al resto de la sociedad
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0090,131,94.76,0.0,5.121,15.193,58.1,keep,,y que nosotros tampoco las podemos decir me mataste
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0091,128,87.4,0.0,4.186,23.03,63.2,keep,,verdad se las complique chico no se da nada verdad no se da nada
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0092,242,95.19,0.0,3.567,22.694,54.85,keep,,dejamelo pensar porque no para deja de pensar seria me tilde con la
PROFESIONES ARGENTINAS GUARDAESPALDAS - Telefe Not,clip_0093,145,78.22,0.0,6.565,26.12,63.99,keep,,ya sale la transpiracion no dejame pensar como te lo puedo llegar a contestar
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0004,128,75.87,0.0,3.689,21.906,53.18,keep,,es aquel paciente que no quiere escuchar el que no confia en el tratamiento
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0005,94,78.13,0.0,3.163,14.705,65.33,keep,,el peor es el que quizas no logras ganar su confianza
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0006,256,92.29,0.0,4.117,12.069,59.17,keep,,es aquel que hace todo mal come mal mucho tiene sedentarismo no tiene este romance con el sofa y le encanta ver series y nunca va al gimnasio ni hace deporte
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0007,132,84.39,0.0,2.465,12.934,44.18,keep,,es aquel que no entiende que resolver una lesion es un proceso
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0008,133,91.04,0.0,3.726,16.212,68.57,keep,,es un familiar si te agarra un sabado que estas de festejo
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0009,146,86.94,0.0,4.002,13.434,41.14,keep,,y quiere que lo trates y no hizo los deberes que tenia que hacer
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0011,168,86.44,0.0,3.284,19.343,36.99,keep,,la espalda en general porque es nuestro sosten la mayoria de las lesiones vienen de ahi o sea nacen de la columna
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0012,104,66.95,0.0,4.216,15.134,34.9,keep,,es la rodilla es un dolor que es bastante recurrente y mas en edades avanzadas
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0013,84,77.23,0.0,4.88,18.988,55.42,keep,,la zona lumbar o la cervical es la parte lumbar
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0014,100,87.8,0.0,4.005,19.319,49.25,keep,,es la espalda alta y cuello el hombro es la cintura
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0015,120,94.92,0.0,2.955,10.702,47.2,keep,,nosotros para todo necesitamos plegarnos hacia adelante o por lo menos tener la capacidad de hacerlo no
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0016,158,84.03,0.0,4.105,27.331,56.72,keep,,el celular si nos esta matando yo creo que si tenemos muchos pacientes que estan aca por el uso del celular
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0017,114,90.44,0.0,3.33,17.531,39.11,keep,,nos trastorno la postura de por vida tenemos muchos casos de
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0018,176,89.33,0.0,3.046,16.989,40.79,keep,,de sobre todo de cervicalgia el 90 tiene la columna cervical rectificada que debia estar para un lado esta para el otro
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0019,89,92.74,0.0,3.339,15.665,37.95,keep,,y eso porque estamos todo el tiempo mirando para abajo altera la postura
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0020,88,85.77,0.0,2.895,11.212,49.59,keep,,claramente el celular nos esta matando y la computadora tambien
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0023,182,93.92,0.0,3.009,18.084,72.0,keep,,lo peor de mi trabajo es el reconocimiento financiero que tiene la salud
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0024,184,86.21,0.0,2.732,17.893,41.65,keep,,lo peor de mi trabajo es cuando la gente no viene higienizada la parte administrativa o contable y demas nos pone medio nerviosos
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0025,231,95.42,0.0,3.303,16.672,52.92,keep,,es atender cuatro o cinco pacientes por hora a veces me extiendo en la consulta me voy retrasando y los pacientes que estan afuera se ponen impacientes
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0026,139,78.26,0.0,3.222,16.024,70.06,keep,,son muchas horas quizas que uno esta ahi metiendole del cuerpo y
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0027,142,77.4,0.0,3.033,11.172,71.6,keep,,y su energia y eso termina como que al final del dia termina siendo como muy agotador y uno quizas no se da cuenta
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0028,83,83.22,0.0,3.547,13.278,35.33,keep,,termino por ahi muy cansada de estar parada
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0029,174,93.88,0.0,3.156,10.918,31.86,keep,,sabiendo el pronostico saber que por ahi no voy a lograr mucho y tengo que manejar esa situacion
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0030,115,94.14,0.0,2.459,8.57,27.26,keep,,para poder estimularlo igual a seguir al paciente
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0031,123,73.9,0.0,3.239,24.752,32.81,keep,,el sedentarismo es el peor enemigo el exceso no trae tantas consecuencias
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0032,276,86.61,0.0,3.298,19.611,81.74,keep,,me da mucho mas laburo el sedentarismo porque con el sedentarismo la persona pierde la capacidad de moverse y a partir de ahi se generan muchos sintomas
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0033,186,93.85,0.0,2.987,11.227,47.74,keep,,ampliamente me quedo con una persona paciente que este excedida en ejercicio fisico a que este excedida en sedentarismo
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0035,98,90.91,0.0,3.525,15.099,31.86,keep,,el paciente que no hace nada va a venir con
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0037,91,78.14,0.0,2.817,11.295,82.27,keep,,quizas algunos tienen la creencia de que el kinesiologo es un masajista
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0038,179,76.7,0.0,3.757,16.735,59.69,keep,,si me piden masajes para resolver todo piden masajes pero yo les tengo que explicar que el masaje es lo menos efectivo en la terapia
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0039,158,89.72,0.0,4.385,15.882,38.29,keep,,si muchas veces los pacientes esperan soluciones magicas los pacientes creen que los masajes son la solucion a la vida
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0040,128,95.36,0.0,3.199,11.052,46.82,keep,,el masaje es mas una cuestion de descontracultar es mas una cuestion de captura muscular que terapeutica
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0041,178,87.59,0.0,6.476,24.464,78.97,keep,,el masaje no cura todo y a quienes lo entienden y a quienes no
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0042,97,78.87,0.0,6.814,24.993,40.93,keep,,es este baston que es un palo de madera
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0045,120,91.97,0.0,3.04,9.156,48.64,keep,,que es lo que mas te preocupa son dolores de columna lumbar o lumbosacra dolor de cintura
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0046,83,79.69,0.0,2.925,12.665,37.07,keep,,fundamentalmente hernias de discos lumbares y cervicales
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0047,125,82.59,0.0,3.788,16.768,40.84,keep,,lesion de la medula espinal son las lesiones musculares de garros distensiones
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0048,143,72.31,0.0,3.018,14.817,42.9,keep,,tengo mas pacientes por lesiones de hernias de discos lesiones articulares puntuales de la rodilla que es lo que mas suele haber
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0051,112,81.26,0.0,3.246,13.708,58.37,keep,,en un esguince de tobillo suelen ser los que no suelen requerir tantas sesiones
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0052,160,67.8,0.0,3.345,11.446,36.03,keep,,simplemente tal vez con una sesion cada 15 dias y tener un buen feedback con el paciente se puede lograr un excelente tratamiento
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0053,141,95.35,0.0,3.89,11.16,50.67,keep,,no siempre es necesario hacer 10 sesiones o 20 sesiones de kinesiologia
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0054,86,82.52,0.0,2.569,11.268,30.71,keep,,hay lesiones que evolucionan rapidamente
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0055,84,93.94,0.0,4.26,12.347,79.18,keep,,vos podes venir al kinesiologo y curarte en 2 o 3 sesiones
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0056,133,87.1,0.0,4.405,19.187,61.15,keep,,cuando encontras un poquito ese punto de guiar y dar pautas de psicoeducacion
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0057,279,83.65,0.0,3.538,18.175,36.02,keep,,ves respuestas mas rapido me ha pasado algun paciente que por ahi estaba con una cervicalgia aguda y tal vez hizo 2 sesiones y lo resolvio
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0059,196,84.79,0.0,3.688,15.821,53.97,keep,,la lesion mas dificil de curar por un lado es la lesion traumatica como la lesion de la medula espinal
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0060,95,83.66,0.0,2.967,11.111,60.86,keep,,y por otro lado las lesiones neurodegenerativas
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0061,139,65.78,0.0,3.014,12.181,41.86,keep,,las lesiones mas dificiles son las lesiones neurologicas un sistema que es muy dificil de recuperacion
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0063,128,74.62,0.0,3.024,15.691,59.33,keep,,la lesion mas dificil de curar es la que tiene que ver con fracturas de huesos en varias partes
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0064,266,71.04,0.0,3.101,19.061,45.25,keep,,por ejemplo la de tibio y perone hoy puede ser el hombro las tendinopatias que son esas lesiones que son de sobre uso principalmente porque son lesiones que arrancan con dolores muy pequeños
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0065,215,81.93,0.0,1.74,6.196,28.5,keep,,la lesion del ligamento cruzado anterior es una lesion complicada que ya sabemos que lleva tiempo prolongado entre 8 y 10 meses
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0070,131,98.25,0.0,4.147,14.04,41.42,keep,,y por un momento se nos llena el alma de dolor
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0071,155,83.91,0.0,1.893,9.297,31.42,keep,,uno sabe que ciertos tratamientos no van a llegar al fin ideal
PROFESIONES ARGENTINAS KINESIÓLOGOS - Telefe Notic,clip_0072,249,94.39,0.0,2.886,11.361,49.11,keep,,si tiene a lo mejor un temperamento un poco mas fuerte un caracter diferente o mal humor a veces nos cuesta atender a esa persona
