split,spk,titulo,clip,n_frames,texto,npz,source_id,training_usability,policy_moderate,review_score,quality_score,visual_quality_label
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0055,144,reacciones faciales muchos se espantan hay gente que lo entiende tranquila y hay gente que se enoja un monton,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0055.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7739,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0056,108,se quedan con asombro y mudos se asombra se espanta,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0056.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8141,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0057,152,en general siempre te dicen cuanto algunos se ponen tristes y otros se van,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0057.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.7686,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0058,196,los argentinos nos automedicamos mucho no nos gusta ir al medico y consumimos mucha publicidad,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0058.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.7203,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0059,116,el argentino creo que es el mejor creo que es de las poblaciones mundiales que mas se automedica,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0059.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.7564,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0060,169,nos automedicamos demasiado me incluyo hay un gran problema por ejemplo con el tema de los antibioticos y la automedicacion,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0060.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.7474,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0061,94,es una prueba grave te piden antibioticos para la gripe te dicen,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0061.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.7318,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0062,158,vos le explicas que la gripe es un virus que el antibiotico no sirve pero insisten en el antibiotico,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0062.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.6218,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0063,125,el objeto que me identifica como farmaceutica es este mortero de bronce,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0063.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7491,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0065,91,los amigos y la familia te consideran el guru de la salud,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0065.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.821,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0066,95,preguntan por estados febriles o gripales,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0066.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.705,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0067,98,preguntan por tendinitis o problemas con algun golpe,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0067.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7531,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0068,114,que hacer en primera instancia para luego ir y consultar al medico,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0068.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7706,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0069,116,si muchas veces pero en general el consejo es que vayan al medico,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0069.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.6861,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0070,107,te preguntan cualquier cosa de ellos y de sus amigos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0070.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7545,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0071,227,una amiga de mi amiga dice si los amigos y familiares todo el tiempo o sea la consulta es diaria todo el tiempo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0071.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8114,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0072,106,soy muy responsable con las respuestas lo que se puede responder se responde,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0072.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.8221,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0073,228,las consultas que me hacen mis amigos son de todo tipo yo los asesoro pero si bien les recomiendo que vayan al facultativo especializado en la dolencia que tiene,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0073.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.6478,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0074,155,te usan y te preguntan no quieren ir por la perdida de tiempo porque los turnos son muy largos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0074.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.6197,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0075,154,siempre mis amigos y familiares me consultan como un medico pero yo les digo que visiten a un medico,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0075.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.7021,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0076,158,todo lo que nos cuentan en el gabinete cuando estas haciendo una aplicacion y haces de psicologo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0076.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.8334,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0077,118,ocultamos algunos romances de los que suceden en el barrio ocultamos que nos automedicamos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0077.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,2.00,0.6897,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0078,99,cuando nos vienen a pedir un medicamento para el vecino o para el amigo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0078.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7798,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0079,169,porque no quieren delatar su dolencia y sabemos que es para ellos y bueno disimulamos un poco,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0079.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7907,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0080,105,ocultamos la bronca que le tenemos a los medicos a veces por como escriben las recetas,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0080.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,6.00,0.6633,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0081,127,ocultamos la forma en que hacemos los medicamentos en el laboratorio de recetas magistrales,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0081.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8183,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0082,222,cuando nos sale bien una formula magistral tratamos de no compartirla y tratamos de ocultar los secretos para que sea exclusiva,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0082.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.901,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0083,204,ey 10 puntos  me arregle mi tabla bien si,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0083.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.854,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0084,202,me gusto demasiado muy bien bien si,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0084.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.7865,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0092,183,y a pesar de que nosotros pensamos que quizas hay otra alternativa mejor termina llevandose lo que el quiere,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0092.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.7843,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0096,103,entonces uno mas o menos hace una interpretacion ayuda mucho a los miligramos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0096.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.8273,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0102,98,y por lo general uno entiende que de noche es la urgencia es la urgencia,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0102.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7461,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0118,104,es un buen negocio hoy yo creo que no es un buen negocio,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0118.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.795,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0120,83,la gente cree que los farmaceuticos somos millonarios por eso te lo pregunto,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0120.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.6344,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0004,216,se pueden convertir en verdaderos salvadores hoy en profesiones argentinas mitos y verdades de ellos los gomeros,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0004.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,usable,keep,0.00,0.6928,usable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0006,104,un domingo no abre nadie entonces el que esta el domingo aprovecha despues un horario si,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0006.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,4.00,0.7753,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0007,134,en la ruta siempre con lo que sea cubiertas farches camaras lo que sea siempre se aprovechan en la ruta,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0007.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,3.00,0.7151,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0008,154,no me parece correcto no en mi caso no te sale tanto o lo agarras o quedas tirado aca,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0008.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,6.00,0.6819,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0009,95,aca en la gomeria si porque el compresor gasta mucha electricidad,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0009.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,10.00,0.5524,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0011,200,no no es la propina de los chicos algunos te dan menos algunos te dan mas pero no es necesario cobrar,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0011.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,3.00,0.7199,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0014,119,hay muchos que conozco grandes gomerias que lo han hecho en sus principios,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0014.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,usable,keep,0.00,0.8564,usable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0016,90,si escuche se que cuando no se llega a la recaudacion puede pasar,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0016.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,8.00,0.621,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0020,110,el que ratanea el que le da la vuelta va a pagar el que quiera solucionar todo con parches,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0020.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,4.00,0.7245,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0022,128,los maleducados la gente que tiene malos modos mala predisposicion que insulta,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0022.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,10.00,0.5457,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0023,114,es el que viene apurado el que no sabe esperar el que te manda mensajes a cada rato,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0023.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,4.00,0.7389,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0026,138,no hay manera de mantener la ropa limpia el frio te mata no puedo usar guantes porque tengo mucho trabajo,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0026.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,10.00,0.6077,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0027,213,y las barretas se ponen frias el frio el frio del invierno que te obliga a ponerte medias de lana calzoncillo largo doble buzo,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0027.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,8.00,0.6619,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0028,97,y el calor del verano que es fuerte es muy fuerte y hay que seguir,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0028.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,10.00,0.4937,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0029,181,ves el humor y el estres de la gente que hoy en dia esta viviendo que tengo que estar 12 horas diarias inclusive sabado y domingo,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0029.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,3.00,0.7601,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0030,128,para llegar a poder para poder pagar el alquiler la luz el gas,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0030.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,usable,keep,0.00,0.7919,usable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0032,112,arruinadas a las cubiertas las gasta el tren delantero en mal estado,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0032.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,6.00,0.6697,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0033,154,amortiguadores si siempre es bueno tenerlo en buenas condiciones para que la cubierta tenga una buena vida util,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0033.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,1.00,0.7661,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0036,98,lo que mas me identifica es la llave de cruz,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0036.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,3.00,0.7952,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0038,97,las cubiertas se tienen que cambiar cada 50000 kilometros,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0038.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,5.00,0.5957,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0039,117,las cubiertas tienen se llama una linea segun las marcas,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0039.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,9.00,0.5532,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0040,138,testigo es el testigo de la cubierta es un testigo que la cubierta te avisa que ya esta para el cambio,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0040.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,8.00,0.574,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0043,91,a partir de ese año de fabricacion tienen cinco años de garantia,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0043.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,1.00,0.6862,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0045,94,se dice que duran cinco años pero segun el uso que le des,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0045.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,3.00,0.8016,questionable
train,f20,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,clip_0046,85,la recapada es una reconstruccion del casco del neumatico,data/processed/lip_rois/PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias/clip_0046.npz,PROFESIONES ARGENTINAS GOMEROS - Telefe Noticias,questionable,keep,3.00,0.786,questionable
