source_id,clip,split,transcript_usability,transcript_reasons,transcript_policy_moderate
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0084,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0085,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0086,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0087,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0088,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0089,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0090,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0091,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0092,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0093,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0094,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0095,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0096,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0097,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0098,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0099,train,questionable,possible_entity_error,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0100,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0101,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0102,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0103,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0104,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0105,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0106,train,questionable,possible_timestamp_misalignment,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0107,train,bad_candidate,possible_audio_text_mismatch,exclude
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0111,train,questionable,asr_disagreement,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0119,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones Argentinas PERIODISTAS DEPORTIVOS - Te,clip_0136,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0004,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0005,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0006,train,questionable,possible_entity_error;possible_timestamp_misalignment,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0007,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0008,train,questionable,possible_entity_error,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0009,train,questionable,possible_entity_error;possible_timestamp_misalignment,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0011,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0012,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0013,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0014,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0015,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0016,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0017,train,questionable,possible_entity_error,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0018,train,questionable,possible_entity_error,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0019,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0020,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0021,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0023,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0024,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0025,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0026,train,questionable,possible_entity_error,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0027,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0028,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0029,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0031,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0033,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0034,train,questionable,possible_entity_error,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0035,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0036,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0037,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0038,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0040,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0041,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0042,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0043,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0044,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0045,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0046,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0047,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0048,train,questionable,possible_entity_error,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0049,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0050,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0051,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0052,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0054,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0055,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0058,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0060,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0061,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0062,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0063,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0064,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0065,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0066,train,questionable,possible_entity_error,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0067,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0068,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0069,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0070,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0071,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0072,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0073,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0074,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0075,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0076,train,questionable,asr_disagreement,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0077,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0078,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0080,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0081,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0082,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0083,train,questionable,possible_timestamp_misalignment,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0095,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0101,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0105,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0112,train,usable,auto_clean_safe_only_or_no_issue,keep
Profesiones argentinas GASTROENTERÓLOGOS #TelefeNo,clip_0113,train,questionable,asr_disagreement,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0000,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0001,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0002,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0003,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0004,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0005,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0006,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0007,train,questionable,asr_disagreement,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0008,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0009,train,questionable,asr_disagreement,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0010,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0011,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0012,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0013,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0014,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0015,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0016,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0017,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0018,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0019,train,questionable,asr_disagreement,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0020,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0021,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0022,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0023,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0024,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0025,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0026,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0027,train,questionable,possible_entity_error,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0028,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0029,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0030,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0031,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0032,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0033,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0034,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0035,train,questionable,asr_disagreement,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0036,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0037,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0038,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0039,train,questionable,possible_entity_error,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0040,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0041,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0042,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0043,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0044,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0045,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0046,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0047,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0048,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0049,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0050,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0051,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0052,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0053,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0054,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0055,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0056,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0057,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0058,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0059,train,questionable,asr_disagreement,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0060,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0061,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0062,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0063,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0064,train,usable,auto_clean_safe_only_or_no_issue,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0065,train,questionable,asr_disagreement,keep
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0066,train,usable,auto_clean_safe_only_or_no_issue,keep
